1011,Andrew McGlynn,1,No,4174,29,200,41,7,3
1012,Claire Coutinho,2,No,35624,16,201,48,8,1
1013,Alex Ehmann,1,No,11584,29,201,48,8,1
1014,Frances Rehal,2,No,8247,26,201,48,8,1
1015,Joseph Booton,1,No,2340,20,201,48,8,1
1016,Helena Windsor,2,No,1374,23,201,48,8,1
1017,Martin Hogbin,1,No,521,33,201,48,8,1
1018,Tim Loughton,1,Yes,27107,16,202,53,8,1
1019,Lavinia O'Connor,2,No,19633,26,202,53,8,1
1020,Ashley Ridley,1,No,4127,29,202,53,8,1
1021,Leslie Groves Williams,2,No,2006,20,202,53,8,1
1022,Sophie Cook,2,No,255,23,202,53,8,1
1023,Greg Knight,1,Yes,33988,16,203,25,12,1
1024,Catherine Minnis,2,No,11201,26,203,25,12,1
1025,Dale Needham,1,No,4219,29,203,25,12,1
1026,Tim  Norman,1,No,1686,61,203,25,12,1
1027,Mike Jackson,1,No,1675,20,203,25,12,1
1028,Edward Timpson,1,No,30095,16,204,6,5,1
1029,Terry  Savage,1,No,11652,26,204,6,5,1
1030,Antoinette Sandbach,2,Yes,9582,29,204,6,5,1
1031,Louise  Jewkes,2,No,1191,20,204,6,5,1
1032,Andrea  Allen,2,No,451,63,204,6,5,1
1033,Tommy Sheppard,1,Yes,23165,43,205,41,7,3
1034,Sheila Gilmore,2,No,12748,26,205,41,7,3
1035,Eleanor Price,2,No,6549,16,205,41,7,3
1036,Jill Reilly,2,No,3289,29,205,41,7,3
1037,Claire Miller,2,No,2064,20,205,41,7,3
1038,Deidre Brock,2,Yes,25925,43,206,41,7,3
1039,Gordon Munro,1,No,13117,27,206,41,7,3
1040,Iain McGill,1,No,11000,16,206,41,7,3
1041,Bruce Wilson,1,No,6635,29,206,41,7,3
1042,Steve Burgess,1,No,1971,20,206,41,7,3
1043,Robert Speirs,1,No,558,8,206,41,7,3
1044,Heather Astbury,2,No,138,41,206,41,7,3
1045,Ian Murray,1,Yes,23745,26,207,41,7,3
1046,Catriona MacDonald,2,No,12650,43,207,41,7,3
1047,Nick Cook,1,No,8161,16,207,41,7,3
1048,Alan Beal,1,No,3819,29,207,41,7,3
1049,Kate Nevens,2,No,1357,20,207,41,7,3
1050,Joanna Cherry,2,Yes,24830,43,208,41,7,3
1051,Callum Laidlaw,1,No,12848,16,208,41,7,3
1052,Sophie Cooke,2,No,7478,26,208,41,7,3
1053,Tom Inglis,1,No,4971,29,208,41,7,3
1054,Ben Parker,1,No,1265,20,208,41,7,3
1055,David Ballantine,1,No,625,8,208,41,7,3
1056,Mev Brown,1,No,114,47,208,41,7,3
1057,Christine Jardine,2,Yes,21766,29,209,41,7,3
1058,Sarah Masson,2,No,17997,43,209,41,7,3
1059,Graham Hutchison,1,No,9283,16,209,41,7,3
1060,Craig Bolton,1,No,4460,26,209,41,7,3
1061,Elaine Gunn,2,No,1027,20,209,41,7,3
1062,Kate Osamor,2,Yes,26217,27,210,31,3,1
1063,James Hockney,1,No,10202,16,210,31,3,1
1064,David Schmitz,1,No,2145,29,210,31,3,1
1065,Benjamin Maydon,1,No,862,20,210,31,3,1
1066,Sachin Sehgal,1,No,840,8,210,31,3,1
1067,Sabriye Warsame,1,No,75,23,210,31,3,1
1068,Justin Madders,1,Yes,26001,26,211,6,5,1
1069,Alison  Rodwell,2,No,17237,16,211,6,5,1
1070,Ed Gough,1,No,2406,29,211,6,5,1
1071,Chris Stevens,1,No,2138,8,211,6,5,1
1072,Chris Copeman,1,No,964,20,211,6,5,1
1073,Alec Shelbrooke,1,Yes,33726,16,212,54,12,1
1074,David Nagle,1,No,16373,26,212,54,12,1
1075,Stewart Golton,1,No,5155,29,212,54,12,1
1076,Penny Stables,2,No,1775,20,212,54,12,1
1077,Matthew Clover,1,No,1196,61,212,54,12,1
1078,Clive Efford,1,Yes,20550,26,213,31,3,1
1079,Louie French,1,No,17353,16,213,31,3,1
1080,Charley Hasted,3,No,2941,29,213,31,3,1
1081,Steve Kelleher,1,No,1523,8,213,31,3,1
1082,Matt Stratford,1,No,1322,20,213,31,3,1
1083,Feryal Clark,2,No,23340,26,214,31,3,1
1084,Joanne Laban,2,No,16848,16,214,31,3,1
1085,Guy Russo,1,No,2950,29,214,31,3,1
1086,Isobel Whittaker,2,No,1115,20,214,31,3,1
1087,Ike Ijeh,1,No,797,8,214,31,3,1
1088,Bambos Charalambous,1,Yes,22923,26,215,31,3,1
1089,David Burrowes,1,No,18473,16,215,31,3,1
1090,Rob Wilson,1,No,4344,29,215,31,3,1
1091,Luke Balnave,1,No,1042,20,215,31,3,1
1092,Parag Shah,1,No,494,8,215,31,3,1
1093,Eleanor Laing,2,Yes,32364,16,216,17,1,1
1094,Vicky Ashworth te Velde,2,No,10191,26,216,17,1,1
1095,Jon Whitehouse,1,No,5387,29,216,17,1,1
1096,Steven  Neville,1,No,1975,20,216,17,1,1
1097,Thomas  Hall,1,No,181,71,216,17,1,1
1098,Jon Newham,1,No,170,47,216,17,1,1
1099,Chris Grayling,1,Yes,31819,16,217,48,8,1
1100,Steve Gee,1,No,13946,29,217,48,8,1
1101,Ed Mayne,1,No,10226,26,217,48,8,1
1102,Janice Baker,2,No,2047,20,217,48,8,1
1103,Clive Woodbridge,1,No,1413,23,217,48,8,1
1104,Maggie Throup,2,Yes,27560,16,218,11,2,1
1105,Catherine Atkinson,2,No,16954,26,218,11,2,1
1106,James Archer,1,No,2487,29,218,11,2,1
1107,Brent Poland,1,No,1115,20,218,11,2,1
1108,Des Ball,1,No,388,23,218,11,2,1
1109,Richard Shaw,1,No,188,23,218,11,2,1
1110,Roy Dunn,1,No,122,23,218,11,2,1
1111,Abena Oppong-Asare,2,No,19882,26,219,31,3,1
1112,Joe Robertson,1,No,16124,16,219,31,3,1
1113,Tom Bright,1,No,2246,8,219,31,3,1
1114,Sam Webber,1,No,1984,29,219,31,3,1
1115,Claudine Letsae,2,No,876,20,219,31,3,1
1116,Richard  Mitchell,1,No,272,12,219,31,3,1
1117,Dominic Raab,1,Yes,31132,16,220,48,8,1
1118,Monica Harding,2,No,28389,29,220,48,8,1
1119,Peter Ashurst,1,No,2838,26,220,48,8,1
1120,Kylie Keens,2,No,347,23,220,48,8,1
1121,Baron Badger,1,No,326,33,220,48,8,1
1122,Kyle Taylor,1,No,52,1,220,48,8,1
1123,Ben Bradshaw,1,Yes,29882,26,221,12,9,1
1124,John Gray,1,No,19479,16,221,12,9,1
1125,Joe Levy,1,No,4838,20,221,12,9,1
1126,Leslie Willis,1,No,1428,8,221,12,9,1
1127,Daniel Page,1,No,306,23,221,12,9,1
1128,Duncan Odgers,1,No,259,63,221,12,9,1
1129,John McNally,1,Yes,29351,43,222,41,7,3
1130,Lynn Munro,2,No,14403,16,222,41,7,3
1131,Safia Ali,2,No,6243,26,222,41,7,3
1132,Austin Reid,1,No,3990,29,222,41,7,3
1133,Tom McLaughlin,1,No,1885,20,222,41,7,3
1134,Suella Braverman,2,Yes,36459,16,223,22,8,1
1135,Matthew Randall,1,No,10373,26,223,22,8,1
1136,Matthew Winnington,1,No,8006,29,223,22,8,1
1137,Nick Lyle,1,No,2412,20,223,22,8,1
1138,Helen Whately,2,Yes,31864,16,224,27,8,1
1139,Jenny Reeves,2,No,9888,26,224,27,8,1
1140,Hannah Perkin,2,No,6170,29,224,27,8,1
1141,Hannah Temple,2,No,2103,20,224,27,8,1
1142,Gary Butler,1,No,369,23,224,27,8,1
1143,Seema Malhotra,2,Yes,24876,27,225,31,3,1
1144,Jane Keep,2,No,17017,16,225,31,3,1
1145,Hina Malik,2,No,3127,29,225,31,3,1
1146,Martyn Nelson,1,No,1658,8,225,31,3,1
1147,Tony Firkins,1,No,1133,20,225,31,3,1
1148,Michelle Gildernew,2,Yes,21986,45,226,36,6,2
1149,Tom Elliott,1,No,21929,64,226,36,6,2
1150,Adam  Gannon,1,No,3446,46,226,36,6,2
1151,Matthew Beaumont,1,No,2650,2,226,36,6,2
1152,Caroline Wheeler,2,No,751,23,226,36,6,2
1153,Jack Lopresti,1,Yes,26293,16,227,1,9,1
1154,Mhairi Threlfall,2,No,20647,26,227,1,9,1
1155,Louise Harris,2,No,4992,29,227,1,9,1
1156,Jenny Vernon,2,No,1563,20,227,1,9,1
1157,Elaine Hardwick,2,No,257,53,227,1,9,1
1158,Mike Freer,1,Yes,24162,16,228,31,3,1
1159,Luciana Berger,2,Yes,17600,29,228,31,3,1
1160,Ross Houston,1,No,13347,26,228,31,3,1
1161,Damian Collins,1,Yes,35483,16,229,27,8,1
1162,Laura Davison,2,No,14146,26,229,27,8,1
1163,Simon Bishop,1,No,5755,29,229,27,8,1
1164,Georgina Treloar,2,No,2706,20,229,27,8,1
1165,Henry Bolton,1,No,576,23,229,27,8,1
1166,Colin Menniss,1,No,190,47,229,27,8,1
1167,Rohen Kapur,1,No,80,71,229,27,8,1
1168,Andy Thomas,1,No,69,60,229,27,8,1
1169,Mark Harper,1,Yes,30680,16,230,18,9,1
1170,Di Martin,2,No,14811,27,230,18,9,1
1171,Chris McFarling,1,No,4681,20,230,18,9,1
1172,Julian Burrett,1,No,1303,23,230,18,9,1
1173,Colum Eastwood,1,No,26881,46,231,36,6,2
1174,Elisha McCallion,2,Yes,9771,45,231,36,6,2
1175,Gary Middleton,1,No,4773,18,231,36,6,2
1176,Anne McCloskey,2,No,2032,5,231,36,6,2
1177,Shaun Harkin,1,No,1332,36,231,36,6,2
1178,Rachael Ferguson,2,No,1267,2,231,36,6,2
1179,Darren Guy,1,No,1088,64,231,36,6,2
1180,Mark Menzies,1,Yes,28432,16,232,28,5,1
1181,Martin Mitchell,1,No,11821,26,232,28,5,1
1182,Mark  Jewell,1,No,3748,29,232,28,5,1
1183,Gina Dowding,2,No,1731,20,232,28,5,1
1184,Andy Higgins,1,No,927,23,232,28,5,1
1185,Edward Leigh,1,Yes,33893,16,233,30,2,1
1186,Perry Smith,1,No,10926,26,233,30,2,1
1187,Lesley Rollings,2,No,5157,29,233,30,2,1
1188,Mary Cavill,2,No,1070,23,233,30,2,1
1189,Maria Eagle,2,Yes,38578,26,234,32,5,1
1190,Neva Novaky,2,No,6954,16,234,32,5,1
1191,Kris Brown,1,No,3324,29,234,32,5,1
1192,Jake Fraser,1,No,2943,8,234,32,5,1
1193,Jean-Paul Roberts,1,No,1183,20,234,32,5,1
1194,Hazel Williams,2,No,344,28,234,32,5,1
1195,Ian Mearns,1,Yes,20450,26,235,49,4,1
1196,Jane MacBean,2,No,13250,16,235,49,4,1
1197,Peter Maughan,1,No,2792,29,235,49,4,1
1198,Rachel Cabral,2,No,1653,20,235,49,4,1
1199,Tom Randall,1,No,22718,16,236,38,2,1
1200,Vernon Coaker,1,Yes,22039,26,236,38,2,1
1201,Anita Prabhakar,2,No,2279,29,236,38,2,1
1202,Graham Hunt,1,No,1820,8,236,38,2,1
1203,Jim Norris,1,No,1097,20,236,38,2,1
1204,Rehman Chishti,1,Yes,28173,16,237,27,8,1
1205,Andy Stamp,1,No,13054,26,237,27,8,1
1206,Alan Bullion,1,No,2503,29,237,27,8,1
1207,George Salomon,1,No,1043,20,237,27,8,1
1208,Rob McCulloch Martin,1,No,837,63,237,27,8,1
1209,Peter Cook,1,No,229,23,237,27,8,1
1210,Roger Peacock,1,No,119,12,237,27,8,1
1211,Alison Thewliss,2,Yes,19750,43,238,41,7,3
1212,Faten Hameed,2,No,13276,26,238,41,7,3
1213,Flora Scarabello,2,No,3698,16,238,41,7,3
1214,Ewan Hoyle,1,No,1952,29,238,41,7,3
1215,Elaine Gallagher,2,No,1429,20,238,41,7,3
1216,David Linden,1,Yes,18357,43,239,41,7,3
1217,Kate Watson,2,No,12791,26,239,41,7,3
1218,Thomas Kerr,1,No,5709,16,239,41,7,3
1219,James Harrison,1,No,1626,29,239,41,7,3
1220,Patrick Grady,1,Yes,16982,43,240,41,7,3
1221,Pam Duncan-Glancy,2,No,11381,26,240,41,7,3
1222,Tony Curtis,1,No,3806,16,240,41,7,3
1223,Andrew Chamberlain,1,No,2394,29,240,41,7,3
1224,Cass Macgregor,2,No,1308,20,240,41,7,3
1225,Dionne Cocozza,2,No,320,8,240,41,7,3
1226,Anne McLaughlin,2,No,15911,43,241,41,7,3
1227,Paul Sweeney,1,Yes,13363,27,241,41,7,3
1228,Lauren Bennie,2,No,3558,16,241,41,7,3
1229,Nicholas Moohan,1,No,1093,29,241,41,7,3
1230,Carol Monaghan,2,Yes,19678,43,242,41,7,3
1231,Patricia Ferguson,2,No,11319,26,242,41,7,3
1232,Ade Aibinu,1,No,6022,16,242,41,7,3
1233,James Speirs,1,No,2716,29,242,41,7,3
1234,Stewart Malcolm McDonald,1,Yes,22829,43,243,41,7,3
1235,Johann Lamont,2,No,13824,27,243,41,7,3
1236,Kyle Thornton,1,No,6237,16,243,41,7,3
1237,Carole Ford,2,No,2786,29,243,41,7,3
1238,Dan Hutchison,1,No,1251,20,243,41,7,3
1239,Danyaal Raja,1,No,516,8,243,41,7,3
1240,Chris Stephens,1,Yes,17643,43,244,41,7,3
1241,Matt Kerr,1,No,12743,27,244,41,7,3
1242,Thomas Haddow,1,No,4224,16,244,41,7,3
1243,Ben Denton-Cardew,1,No,1435,29,244,41,7,3
1244,Peter Brown,1,No,802,8,244,41,7,3
1245,Peter Grant,1,Yes,21234,43,245,41,7,3
1246,Pat Egan,1,No,9477,26,245,41,7,3
1247,Amy Thomson,2,No,6920,16,245,41,7,3
1248,Jane Ann Liston,2,No,2639,29,245,41,7,3
1249,Victor Farrell,1,No,1276,8,245,41,7,3
1250,Richard Graham,1,Yes,29159,16,246,18,9,1
1251,Fran Boait,2,No,18882,27,246,18,9,1
1252,Rebecca Trimnell,2,No,4338,29,246,18,9,1
1253,Michael Byfield,1,No,1385,20,246,18,9,1
1254,Richard Thomson,1,No,23885,43,247,41,7,3
1255,Colin Clark,1,Yes,23066,16,247,41,7,3
1256,James Oates,1,No,5913,29,247,41,7,3
1257,Heather Herbert,2,No,3052,26,247,41,7,3
1258,Caroline Dinenage,2,Yes,32226,16,248,22,8,1
1259,Tom Chatwin,1,No,8948,26,248,22,8,1
1260,Martin Pepper,1,No,5473,29,248,22,8,1
1261,Zoe Aspinall,2,No,1806,20,248,22,8,1
1262,Tonia Antoniazzi,2,Yes,20208,26,249,51,10,4
1263,Francesca O'Brien,2,No,18371,16,249,51,10,4
1264,John Davies,1,No,2288,37,249,51,10,4
1265,Sam Bennett,1,No,2236,29,249,51,10,4
1266,Rob Ross,1,No,1379,8,249,51,10,4
1267,Gareth Davies,1,No,36794,16,250,30,2,1
1268,Kathryn Salt,2,No,10791,26,250,30,2,1
1269,Harrish Bisnauthsing,1,No,6153,29,250,30,2,1
1270,Anne Gayfer,2,No,2265,20,250,30,2,1
1271,Adam Holloway,1,Yes,29580,16,251,27,8,1
1272,Lauren Sullivan,2,No,13999,26,251,27,8,1
1273,Ukonu Obasi,1,No,2584,29,251,27,8,1
1274,Marna Gilligan,2,No,1397,20,251,27,8,1
1275,Lia Nici,2,No,18150,16,252,25,12,1
1276,Melanie Onn,2,Yes,10819,26,252,25,12,1
1277,Christopher Barker,1,No,2378,8,252,25,12,1
1278,Ian Barfield,1,No,1070,29,252,25,12,1
1279,Loyd Emmerson,1,No,514,20,252,25,12,1
1280,Nigel Winn,1,No,156,23,252,25,12,1
1281,Brandon Lewis,1,Yes,28593,16,253,33,1,1
1282,Mike Smith-Clare,1,No,10930,27,253,33,1,1
1283,James Joyce,1,No,1661,29,253,33,1,1
1284,Anne Killett,2,No,1064,20,253,33,1,1
1285,Dave Harding,1,No,631,66,253,33,1,1
1286,Adrian Myers,1,No,429,23,253,33,1,1
1287,Margaret McMahon-Morris,2,No,154,23,253,33,1,1
1288,Matthew Pennycook,1,Yes,30185,26,254,31,3,1
1289,Thomas Turrell,1,No,11721,16,254,31,3,1
1290,Rhian O'Connor,2,No,7253,29,254,31,3,1
1291,Victoria Rance,2,No,2363,20,254,31,3,1
1292,Kailash Trivedi,1,No,1228,8,254,31,3,1
1293,Eunice Odesanmi,2,No,245,12,254,31,3,1
1294,Sushil Gaikwad,1,No,125,23,254,31,3,1
1295,Angela Richardson,2,No,26317,16,255,48,8,1
1296,Z̦e Franklin,2,No,22980,29,255,48,8,1
1297,Anne Rouse,2,No,4515,26,255,48,8,1
1298,Anne Milton,2,Yes,4356,23,255,48,8,1
1299,John Morris,1,No,483,59,255,48,8,1
1300,Diane Abbott,2,Yes,39972,26,256,31,3,1
1301,Ben Obese-Jecty,1,No,6784,16,256,31,3,1
1302,Alex Armitage,1,No,4989,20,256,31,3,1
1303,Ben Mathis,1,No,4283,29,256,31,3,1
1304,Richard Christian Ings,1,No,609,8,256,31,3,1
1305,Haseeb Ur-Rehman,1,No,151,41,256,31,3,1
1306,Lor̩ Lixenberg,2,No,76,23,256,31,3,1
1307,Meg Hillier,2,Yes,39884,27,257,31,3,1
1308,Mark Beckett,1,No,5899,16,257,31,3,1
1309,Dave Raval,1,No,4853,29,257,31,3,1
1310,Tyrone Scott,1,No,2948,20,257,31,3,1
1311,Robert Lloyd,1,No,744,8,257,31,3,1
1312,Jonty  Leff,1,No,111,68,257,31,3,1
1313,James Morris,1,Yes,25607,16,258,52,11,1
1314,Ian Cooper,1,No,13533,26,258,52,11,1
1315,Ryan Priest,1,No,1738,29,258,52,11,1
1316,James Windridge,1,No,934,20,258,52,11,1
1317,Jon Cross,1,No,232,23,258,52,11,1
1318,Ian  Fleming,1,No,190,23,258,52,11,1
1319,Tim Weller,1,No,111,23,258,52,11,1
1320,Holly Lynch,2,Yes,21496,26,259,54,12,1
1321,Kashif Ali,1,No,18927,16,259,54,12,1
1322,Sarah Wood,2,No,2813,8,259,54,12,1
1323,James Baker,1,No,2276,29,259,54,12,1
1324,Bella Jessop,2,No,946,20,259,54,12,1
1325,David Davis,1,Yes,31045,16,260,25,12,1
1326,George Ayre,1,No,10716,26,260,25,12,1
1327,Linda  Johnson,2,No,5215,29,260,25,12,1
1328,Angela Stone,2,No,1764,20,260,25,12,1
1329,Richard Honnoraty,1,No,1039,61,260,25,12,1
1330,Derek Twigg,1,Yes,29333,26,261,6,5,1
1331,Charles  Rowley,1,No,10358,16,261,6,5,1
1332,Janet  Balfe,2,No,3730,8,261,6,5,1
1333,Steve Gribbon,1,No,1800,29,261,6,5,1
1334,David O'Keefe,1,No,982,20,261,6,5,1
1335,Andy Slaughter,1,Yes,30074,26,262,31,3,1
1336,Xingang Wang,1,No,12227,16,262,31,3,1
1337,Jessie Venegas,2,No,6947,29,262,31,3,1
1338,Alex Horn,1,No,1744,20,262,31,3,1
1339,James Keyse,1,No,974,8,262,31,3,1
1340,Tulip Siddiq,2,Yes,28080,26,263,31,3,1
1341,Johnny Luk,1,No,13892,16,263,31,3,1
1342,Matt Sanders,1,No,13121,29,263,31,3,1
1343,David Stansell,1,No,1608,20,263,31,3,1
1344,James Pointon,1,No,684,8,263,31,3,1
1345,Neil O'Brien,1,Yes,31698,16,264,29,2,1
1346,Celia Hibbert,2,No,14420,26,264,29,2,1
1347,Zuffar Haq,1,No,9103,29,264,29,2,1
1348,Darren Woodiwiss,1,No,1709,20,264,29,2,1
1349,Robin Lambert,1,No,389,23,264,29,2,1
1350,Robert Halfon,1,Yes,27510,16,265,17,1,1
1351,Laura McAlpine,2,No,13447,26,265,17,1,1
1352,Charlotte Cane,2,No,2397,29,265,17,1,1
1353,Andrew Jones,1,Yes,29962,16,266,34,12,1
1354,Judith Rogerson,2,No,20287,29,266,34,12,1
1355,Mark Sewards,1,No,5480,26,266,34,12,1
1356,Kieron George,1,No,1208,61,266,34,12,1
1357,Bob Blackman,1,Yes,26935,16,267,31,3,1
1358,Pamela Fitzpatrick,2,No,18765,26,267,31,3,1
1359,Adam Bernard,1,No,3791,29,267,31,3,1
1360,Gareth Thomas,1,Yes,25132,27,268,31,3,1
1361,Anwara Ali,2,No,16440,16,268,31,3,1
1362,Lisa-Maria Bornemann,2,No,4310,29,268,31,3,1
1363,Rowan Langley,1,No,1109,20,268,31,3,1
1364,Richard Jones,1,No,931,23,268,31,3,1
1365,Mike Hill,1,Yes,15464,26,269,7,4,1
1366,Stefan Houghton,1,No,11869,16,269,7,4,1
1367,Richard Tice,1,No,10603,8,269,7,4,1
1368,Andy Hagon,1,No,1696,29,269,7,4,1
1369,Joe Bousfield,1,No,911,23,269,7,4,1
1370,Kevin Cranney,1,No,494,49,269,7,4,1
1371,Bernard Jenkin,1,Yes,31830,16,270,17,1,1
1372,Stephen Rice,1,No,11648,26,270,17,1,1
1373,Mike Beckett,1,No,5866,29,270,17,1,1
1374,Peter Banks,1,No,1945,20,270,17,1,1
1375,Tony Francis,1,No,411,23,270,17,1,1
1376,Richard Browning-Smith,1,No,263,23,270,17,1,1
1377,Sally-Ann Hart,2,No,26896,16,271,16,8,1
1378,Peter Chowney,1,No,22853,26,271,16,8,1
1379,Nick Perry,1,No,3960,29,271,16,8,1
1380,Paul Crosland,1,No,565,23,271,16,8,1
1381,Alan Mak,1,Yes,30051,16,272,22,8,1
1382,Rosamund Knight,2,No,8259,26,272,22,8,1
1383,Paul Gray,1,No,5708,29,272,22,8,1
1384,John Colman,1,No,1597,20,272,22,8,1
1385,Alan Black,1,No,344,47,272,22,8,1
1386,John McDonnell,1,Yes,24545,26,273,31,3,1
1387,Wayne Bridges,1,No,15284,16,273,31,3,1
1388,Alex Cunliffe,1,No,1947,29,273,31,3,1
1389,Harry Boparai,1,No,1292,8,273,31,3,1
1390,Christine West,2,No,739,20,273,31,3,1
1391,Chika Amadi,2,No,187,12,273,31,3,1
1392,William Wragg,1,Yes,21592,16,274,19,5,1
1393,Lisa Smart,2,No,17169,29,274,19,5,1
1394,Tony Wilson,1,No,5508,26,274,19,5,1
1395,Mike Penning,1,Yes,28968,16,275,24,1,1
1396,Nabila Ahmed,2,No,14405,26,275,24,1,1
1397,Sammy Barry,2,No,6317,29,275,24,1,1
1398,Sherief  Hassan,1,No,1581,20,275,24,1,1
1399,Jon Trickett,1,Yes,16460,26,276,54,12,1
1400,Louise Calland,2,No,15280,16,276,54,12,1
1401,Waj Ali,1,No,5930,8,276,54,12,1
1402,Ian  Womersley,1,No,2458,23,276,54,12,1
1403,James Monaghan,1,No,1734,29,276,54,12,1
1404,Martin Roberts,1,No,964,61,276,54,12,1
1405,Lyn Morton,2,No,916,20,276,54,12,1
1406,Pete Wilks,1,No,165,23,276,54,12,1
1407,Matthew Offord,1,Yes,26878,16,277,31,3,1
1408,David Pinto-Duschinsky,1,No,22648,26,277,31,3,1
1409,Clareine Enderby,2,No,4628,29,277,31,3,1
1410,Portia Vincent-Kirby,2,No,921,20,277,31,3,1
1411,John Howell,1,Yes,32189,16,278,39,8,1
1412,Laura Coyle,2,No,18136,29,278,39,8,1
1413,Zaid Marham,1,No,5698,26,278,39,8,1
1414,Jo Robb,2,No,2736,20,278,39,8,1
1415,Jesse Norman,1,Yes,30390,16,279,23,11,1
1416,Anna Coda,2,No,10704,26,279,23,11,1
1417,Lucy Hurds,2,No,6181,29,279,23,11,1
1418,Diana Toynbee,2,No,2371,20,279,23,11,1
1419,Julie Marson,2,No,33712,16,280,24,1,1
1420,Chris Vince,1,No,14092,26,280,24,1,1
1421,Chris Lucas,1,No,8596,29,280,24,1,1
1422,Lucy Downes,2,No,2705,20,280,24,1,1
1423,Alistair  Lindsay,1,No,681,63,280,24,1,1
1424,Brian Percival,1,No,308,23,280,24,1,1
1425,Oliver Dowden,1,Yes,32651,16,281,24,1,1
1426,Holly Kal-Weiss,2,No,11338,26,281,24,1,1
1427,Stephen  Barrett,1,No,6561,29,281,24,1,1
1428,John Humphries,1,No,1653,20,281,24,1,1
1429,Guy Opperman,1,Yes,25152,16,282,37,4,1
1430,Penny Grennan,2,No,14603,26,282,37,4,1
1431,Stephen Howse,1,No,4672,29,282,37,4,1
1432,Nick Morphet,1,No,1723,20,282,37,4,1
1433,Chris Clarkson,1,No,20453,16,283,19,5,1
1434,Liz McInnes,2,Yes,19790,26,283,19,5,1
1435,Colin Lambert,1,No,3952,8,283,19,5,1
1436,Anthony Smith,1,No,2073,29,283,19,5,1
1437,Nigel Ainsworth-Barnes,1,No,1220,20,283,19,5,1
1438,Robert Largan,1,No,24844,16,284,11,2,1
1439,Ruth George,2,Yes,24254,26,284,11,2,1
1440,David Lomax,1,No,2750,29,284,11,2,1
1441,Alan Graves,1,No,1177,8,284,11,2,1
1442,Robert Hodgetts-Haley,1,No,1148,20,284,11,2,1
1443,Bim Afolami,1,Yes,27719,16,285,24,1,1
1444,Sam Collins,1,No,20824,29,285,24,1,1
1445,Kay  Tart,2,No,9959,26,285,24,1,1
1446,Sid Cordle,1,No,268,12,285,24,1,1
1447,Peter  Marshall,1,No,101,1,285,24,1,1
1448,Keir Starmer,1,Yes,36641,26,286,31,3,1
1449,Alexandra Hayward,2,No,8878,16,286,31,3,1
1450,Matthew Kirk,1,No,7314,29,286,31,3,1
1451,Kirsten de Keyser,2,No,2746,20,286,31,3,1
1452,Hector Birchwood,1,No,1032,8,286,31,3,1
1453,Mohammad Bhatti,1,No,138,63,286,31,3,1
1454,Thomas Scripps,1,No,37,48,286,31,3,1
1455,Julia Lopez,2,Yes,35495,16,287,31,3,1
1456,Tele Lawal,2,No,12187,26,287,31,3,1
1457,Thomas Clarke,1,No,3862,29,287,31,3,1
1458,Peter Caton,1,No,1920,20,287,31,3,1
1459,David Furness,1,No,510,9,287,31,3,1
1460,Catherine West,2,Yes,35126,26,288,31,3,1
1461,Dawn Barnes,2,No,15884,29,288,31,3,1
1462,Ed McGuinness,1,No,6829,16,288,31,3,1
1463,Jarelle Francis,1,No,2192,20,288,31,3,1
1464,Daniel Corrigan,1,No,763,8,288,31,3,1
1465,Helen Spiby-Vann,2,No,211,12,288,31,3,1
1466,Salah Wakie,1,No,100,23,288,31,3,1
1467,Jeremy Quin,1,Yes,35900,16,289,53,8,1
1468,Louise Potter,2,No,14773,29,289,53,8,1
1469,Michael Jones,1,No,9424,26,289,53,8,1
1470,Catherine Ross,2,No,2668,20,289,53,8,1
1471,Jim Duggan,1,No,477,59,289,53,8,1
1472,Bridget Phillipson,2,Yes,16210,26,290,49,4,1
1473,Christopher  Howarth,1,No,13095,16,290,49,4,1
1474,Kevin Yuill,1,No,6165,8,290,49,4,1
1475,Paul Edgeworth,1,No,2319,29,290,49,4,1
1476,Richard Bradley,1,No,1125,20,290,49,4,1
1477,Richard Elvin,1,No,897,63,290,49,4,1
1478,Peter Kyle,1,Yes,32876,26,291,16,8,1
1479,Robert Nemeth,1,No,15832,16,291,16,8,1
1480,Beatrice Bass,2,No,3731,29,291,16,8,1
1481,Ollie Sykes,1,No,2496,20,291,16,8,1
1482,Angela Hancock,2,No,1111,8,291,16,8,1
1483,Jolyon Dixon,1,No,195,33,291,16,8,1
1484,Charlotte Sabel,2,No,150,23,291,16,8,1
1485,Barry Sheerman,1,Yes,20509,27,292,54,12,1
1486,Ken Davy,1,No,15572,16,292,54,12,1
1487,James Wilkinson,1,No,2367,29,292,54,12,1
1488,Andrew Cooper,1,No,1768,20,292,54,12,1
1489,Stuart Hale,1,No,1666,8,292,54,12,1
1490,Jonathan Djanogly,1,Yes,32386,16,293,5,1,1
1491,Samuel Sweek,1,No,13003,26,293,5,1,1
1492,Mark Argent,1,No,9432,29,293,5,1,1
1493,Daniel Laycock,1,No,2233,20,293,5,1,1
1494,Paul Bullen,1,No,1789,23,293,5,1,1
1495,Tom Varghese,1,No,304,23,293,5,1,1
1496,Sara Britcliffe,2,No,20565,16,294,28,5,1
1497,Graham Jones,1,Yes,17614,26,294,28,5,1
1498,Gregory Butt,1,No,2156,8,294,28,5,1
1499,Adam Waller-Slack,1,No,1226,29,294,28,5,1
